,bed,no_of_audits,prevalence_diabetes,percentage_white,percentage_emergency,percentage_mangement,percentage_other_medical,percentage_non_medical,dt1,dt2_insulin,dt2_non_insulin,dt2_diet_only,dt_other,nursing_hours,consultant_hours,dietician_hours,podiatrist_hours,blood_glucose_monitoring_days,appropriate_days,good_diabetes_days,visit_by_specialist_diabetes_team,medication_errors,prescription_errors,management_errors,insulin_errors,admitted_with_foot disease,seen_by_mdft_within_24_hours,foot_risk_assessment_within_24_hours,foot_risk_assessment_within_stay,severe_hypo,minor_hypo,meals_suitable,meals_timing,meals_choice,staff_knowledge_q&a,staff_knowledge_eq,staff_knowledge_collective,overall_satisfaction,patient_reported _unexpected_high,patient_reported_unexpected_low,able_to_take_control_of_care,staff_aware_diabetes,some_or_most_staff_aware_diabetes,renal_replacement
102,0.0,34.0,0.8379866101385686,1.0,0.97,0.15,0.65,0.21,0.06,0.39,0.39,0.15,0.0,0.59,0.12,0.03,1.7181990949773376,6.96,6.53,3.11,0.355,0.39299999999999996,0.25,0.25,0.28600000000000003,0.094,0.667,0.067,0.237,0.08800000000000001,0.11800000000000001,1.0,0.7859999999999999,0.813,0.778,0.889,0.625,0.938,0.125,0.125,0.8,0.938,0.688,0.0
103,475.0,75.0,0.16,0.37,0.93,0.07,0.76,0.18,0.01,0.31,0.51,0.16,0.01,0.47,0.02,0.040900084270800795,0.09849067843052653,6.88,6.71,3.44,0.22699999999999998,0.429,0.2,0.386,0.243,0.044000000000000004,0.667,0.11800000000000001,0.515,0.147,0.373,0.81,0.6759999999999999,0.6,0.632,0.9129999999999999,0.462,0.975,0.27899999999999997,0.302,0.8059999999999999,0.8859999999999999,0.8140000000000001,0.0
104,145.0,25.0,0.17,0.28,0.96,0.08,0.8,0.12,0.04,0.48,0.32,0.16,0.0,1.0,0.16,0.16,0.16,6.8,6.83,2.9,0.41700000000000004,0.409,0.182,0.22699999999999998,0.273,0.111,0.0,0.524,0.96,0.04,0.16,0.8,0.5,0.4,0.636,0.875,0.455,1.0,0.3,0.3,0.7,0.9,0.8,0.0
105,449.0,58.0,0.13,0.9,0.74,0.14,0.66,0.21,0.02,0.48,0.38,0.12,0.0,0.69,0.14,0.09,0.14141308872860234,6.48,5.55,3.69,0.35700000000000004,0.40700000000000003,0.29600000000000004,0.24100000000000002,0.259,0.207,0.636,0.32799999999999996,0.292,0.086,0.22399999999999998,0.7879999999999999,0.8390000000000001,0.813,0.45,0.727,0.486,0.8,0.364,0.364,0.688,0.889,0.667,0.155
106,509.0,59.0,0.12,0.97,0.88,0.09,0.59,0.32,0.12,0.36,0.34,0.19,0.0,0.73,0.03,0.08,0.19896267726997882,6.74,6.25,3.76,0.414,0.33299999999999996,0.222,0.204,0.204,0.040999999999999995,0.0,0.37,0.409,0.203,0.28800000000000003,0.867,0.69,0.643,0.55,0.684,0.414,0.867,0.233,0.36700000000000005,0.6,0.903,0.759,0.0
107,303.0,46.0,0.15,0.82,0.93,0.09,0.73,0.18,0.05,0.41,0.41,0.14,0.0,1.3643811758645046,0.11,0.09152544176990982,0.2407943534627522,6.75,6.54,4.36,0.196,0.41,0.256,0.179,0.179,0.081,0.33299999999999996,0.027999999999999997,0.087,0.087,0.196,1.0,0.846,0.9229999999999999,1.0,1.0,0.278,0.8240000000000001,0.294,0.11800000000000001,0.7140000000000001,0.941,0.688,0.0
108,287.0,61.0,0.21,0.58,0.9,0.08,0.69,0.23,0.02,0.25,0.56,0.17,0.0,0.43,0.11,0.16,0.4541298954995801,6.77,6.12,3.71,0.322,0.534,0.293,0.414,0.24100000000000002,0.08800000000000001,0.667,0.121,0.258,0.098,0.18,0.675,0.289,0.611,0.375,0.581,0.22,0.8540000000000001,0.282,0.205,0.447,0.727,0.47600000000000003,0.033
109,376.0,44.0,0.12,0.72,0.8,0.16,0.68,0.16,0.05,0.39,0.34,0.23,0.0,1.16,0.18,0.05,0.09,6.96,6.91,4.59,0.409,0.35700000000000004,0.31,0.214,0.31,0.21100000000000002,0.625,0.33299999999999996,0.303,0.114,0.25,0.778,0.8,0.667,0.444,0.625,0.2,0.6,0.222,0.33299999999999996,0.7,1.0,0.6,0.163
110,194.0,23.0,0.12,1.0,0.83,0.17,0.7,0.13,0.09,0.17,0.39,0.35,0.0,0.61,0.09,0.09,0.04,6.38,6.38,5.46,0.05,0.364,0.273,0.091,0.091,0.048,0.0,0.0,0.5,0.13,0.087,1.0,0.75,0.75,0.75,1.0,0.5,0.833,0.0,0.0,1.0,1.0,0.75,0.0
111,358.0,57.0,0.16,1.0,0.97,0.09,0.56,0.35,0.11,0.23,0.54,0.12,0.0,0.65,0.09,0.3751545993198016,0.09,6.85,6.54,5.24,0.298,0.239,0.152,0.152,0.13,0.073,1.0,0.16399999999999998,0.24,0.105,0.228,0.889,0.706,0.667,0.545,0.889,0.41200000000000003,0.833,0.278,0.278,0.875,0.9440000000000001,0.667,0.0
112,279.0,44.0,0.16,0.98,0.98,0.16,0.65,0.19,0.09,0.27,0.39,0.23,0.02,0.8,1.14,0.49113563669066457,0.05,6.7,6.59,4.5,0.405,0.225,0.075,0.2,0.15,0.15,0.2,0.525,0.627,0.045,0.205,0.846,0.7859999999999999,0.929,0.667,0.625,0.563,0.875,0.231,0.308,0.33299999999999996,0.9329999999999999,0.7140000000000001,0.0
113,239.0,45.0,0.19,1.0,0.82,0.09,0.68,0.23,0.11,0.31,0.49,0.09,0.0,0.44,0.12007088552376366,0.8481169094193671,0.06920690358434052,6.98,6.93,5.17,0.222,0.163,0.023,0.14,0.07,0.16699999999999998,0.7140000000000001,0.28600000000000003,0.41200000000000003,0.044000000000000004,0.244,0.8420000000000001,0.774,0.688,0.84,0.96,0.462,0.9229999999999999,0.231,0.231,0.583,0.9740000000000001,0.868,0.08900000000000001
114,154.0,29.0,0.19,1.0,0.93,0.12,0.72,0.16,0.14,0.38,0.28,0.21,0.0,0.59,0.55,0.76,0.28,7.0,7.0,5.32,0.10300000000000001,0.25,0.14300000000000002,0.107,0.071,0.037000000000000005,0.0,0.444,0.29,0.069,0.207,0.941,0.889,0.889,0.75,1.0,0.611,0.9440000000000001,0.067,0.2,0.588,0.9440000000000001,0.833,0.0
115,331.0,39.0,0.12,1.0,0.97,0.08,0.54,0.39,0.0,0.31,0.41,0.28,0.0,0.9,0.33,0.13,0.1,7.0,7.0,4.11,0.282,0.237,0.184,0.053,0.132,0.125,1.0,0.19399999999999998,0.244,0.051,0.179,0.9229999999999999,0.769,0.6920000000000001,0.375,1.0,0.462,1.0,0.154,0.231,0.929,0.857,0.769,0.0
116,445.0,59.0,0.13,0.98,0.93,0.21,0.6,0.19,0.05,0.29,0.38,0.26,0.02,1.1493202772912554,0.17,0.2476675868881961,0.07,6.24,6.05,3.98,0.18600000000000003,0.47100000000000003,0.314,0.255,0.235,0.12300000000000001,0.857,0.107,0.20600000000000002,0.102,0.18600000000000003,1.0,0.895,0.789,0.5710000000000001,0.9229999999999999,0.647,0.889,0.316,0.21100000000000002,0.47100000000000003,0.895,0.526,0.0
117,819.0,152.0,0.19,0.69,0.82,0.06,0.66,0.28,0.14,0.34,0.37,0.15,0.01,0.59,0.13,0.01,0.1,6.83,6.34,3.6,0.38299999999999995,0.426,0.287,0.243,0.316,0.141,0.667,0.35200000000000004,0.295,0.145,0.276,0.77,0.736,0.643,0.55,0.8109999999999999,0.313,0.779,0.365,0.381,0.5379999999999999,0.785,0.557,0.106
118,292.0,35.0,0.12,0.91,0.94,0.06,0.8,0.14,0.06,0.49,0.4,0.06,0.0,0.89,0.34,0.032970499999642834,0.26,6.79,6.68,4.84,0.34299999999999997,0.179,0.107,0.107,0.036000000000000004,0.091,1.0,0.5589999999999999,0.298,0.028999999999999998,0.22899999999999998,1.0,0.8,0.8,0.0,0.667,0.4,0.8,0.4,0.4,0.8,1.0,0.8,0.028999999999999998
119,482.0,51.0,0.11,0.88,0.86,0.06,0.82,0.12,0.04,0.31,0.37,0.22,0.06,0.69,0.2,0.577542997801347,0.16,6.91,6.42,4.68,0.46,0.22699999999999998,0.136,0.114,0.159,0.043,1.0,0.152,0.2,0.078,0.196,0.813,0.9470000000000001,0.588,0.733,0.917,0.273,0.8640000000000001,0.21100000000000002,0.21100000000000002,0.8240000000000001,1.0,0.632,0.0
120,412.0,67.0,0.16,0.86,0.88,0.12,0.67,0.21,0.05,0.37,0.43,0.13,0.02,0.51,0.08,0.05257651107479654,0.78,6.72,6.5,4.82,0.318,0.435,0.387,0.113,0.19399999999999998,0.16699999999999998,0.364,0.284,0.614,0.10400000000000001,0.179,0.833,0.9,0.727,0.667,1.0,0.16699999999999998,0.727,0.077,0.077,0.6920000000000001,0.9229999999999999,0.5,0.0
121,1173.0,157.0,0.13,0.98,0.74,0.07,0.66,0.27,0.09,0.33,0.44,0.14,0.01,0.48,0.22,0.13,0.22,6.92,6.65,3.85,0.264,0.336,0.191,0.17600000000000002,0.214,0.085,0.6,0.114,0.152,0.07,0.204,0.922,0.835,0.7979999999999999,0.565,0.8909999999999999,0.48,0.845,0.303,0.32299999999999995,0.716,0.8740000000000001,0.61,0.006
122,487.0,94.0,0.19,1.0,0.91,0.04,0.79,0.17,0.06,0.38,0.34,0.21,0.0,0.44,0.1,0.04,0.36251378581591426,6.16,5.74,4.09,0.183,0.294,0.259,0.071,0.17600000000000002,0.023,1.0,0.047,0.23,0.096,0.191,0.924,0.889,0.8029999999999999,0.667,0.907,0.485,0.924,0.16699999999999998,0.182,0.73,0.9129999999999999,0.746,0.045
123,0.0,23.0,0.9268222562310432,1.0,0.96,0.09,0.82,0.09,0.04,0.26,0.52,0.17,0.0,0.22,0.1214324123079118,0.027851381538132304,1.4361341065680753,7.0,6.62,2.4,0.087,0.3,0.15,0.2,0.2,0.0,0.5557649577538659,0.0,0.091,0.217,0.348,1.0,0.857,0.857,0.75,1.0,0.28600000000000003,0.857,0.33299999999999996,0.33299999999999996,0.5710000000000001,0.857,0.857,0.0
124,1274.0,268.0,0.21,0.79,0.85,0.09,0.65,0.26,0.08,0.38,0.35,0.18,0.02,0.42,0.07,0.1556917852630523,0.04,6.86,6.21,3.83,0.24,0.358,0.221,0.20800000000000002,0.196,0.06,0.5379999999999999,0.366,0.044000000000000004,0.09699999999999999,0.19399999999999998,0.82,0.67,0.7,0.529,0.8540000000000001,0.369,0.777,0.192,0.192,0.7070000000000001,0.79,0.596,0.057999999999999996
125,266.0,61.0,0.23,0.95,0.82,0.07,0.72,0.21,0.05,0.3,0.39,0.25,0.02,0.44,0.11,0.08670530895847713,0.03,6.77,6.77,3.96,0.29100000000000004,0.365,0.212,0.231,0.192,0.09300000000000001,0.6,0.278,0.204,0.049,0.377,0.9329999999999999,0.68,0.5770000000000001,0.33299999999999996,0.815,0.39399999999999996,0.7809999999999999,0.156,0.25,0.563,0.8290000000000001,0.7190000000000001,0.017
126,532.0,71.0,0.13,0.87,0.87,0.16,0.63,0.21,0.06,0.37,0.36,0.17,0.04,1.1,0.39,0.21,0.783133216949551,6.85,6.58,3.73,0.386,0.406,0.33299999999999996,0.159,0.261,0.149,0.889,0.6459999999999999,0.713,0.16899999999999998,0.324,0.905,0.75,0.846,0.792,0.935,0.488,0.86,0.205,0.22699999999999998,0.7,0.884,0.7909999999999999,0.0
127,393.0,62.0,0.16,0.9,0.87,0.13,0.61,0.26,0.1,0.44,0.25,0.2,0.02,0.6,0.19,0.24,0.03,6.78,6.78,3.69,0.085,0.5,0.40399999999999997,0.26899999999999996,0.385,0.054000000000000006,0.667,0.179,0.319,0.161,0.27399999999999997,0.871,0.821,0.7929999999999999,0.522,0.9,0.353,0.758,0.35700000000000004,0.321,0.667,0.8440000000000001,0.688,0.133
128,223.0,33.0,0.15,0.94,0.91,0.09,0.64,0.27,0.12,0.33,0.21,0.33,0.0,1.09,0.17,0.03,0.12,6.47,6.15,4.44,0.515,0.182,0.152,0.061,0.121,0.065,1.0,0.226,0.28600000000000003,0.121,0.212,0.938,0.7140000000000001,0.75,0.818,0.867,0.47100000000000003,1.0,0.25,0.375,0.625,0.882,0.813,0.0
129,629.0,91.0,0.15,0.98,0.9,0.07,0.7,0.23,0.06,0.32,0.42,0.21,0.0,0.41,0.09,0.01,0.16,6.82,6.46,4.09,0.131,0.27399999999999997,0.14300000000000002,0.179,0.131,0.08900000000000001,0.75,0.022000000000000002,0.175,0.077,0.198,0.889,0.72,0.68,0.647,0.882,0.5670000000000001,0.9,0.4,0.28,0.667,0.815,0.769,0.0
130,289.0,39.0,0.14,0.97,0.92,0.05,0.64,0.31,0.08,0.4,0.47,0.05,0.0,0.72,1.03,0.10000000357395818,0.4387046062471637,6.91,6.76,4.9,0.263,0.308,0.179,0.179,0.231,0.079,0.33299999999999996,0.105,0.237,0.10300000000000001,0.282,1.0,0.909,0.9,1.0,0.875,0.818,1.0,0.3,0.3,1.0,0.909,0.727,0.0
131,46.0,8.0,0.17,1.0,0.25,0.0,0.75,0.25,0.0,0.5,0.13,0.38,0.0,0.38,0.24540240708170896,0.13,0.597329666486511,6.14,6.0,2.95,0.0,0.125,0.125,0.0,0.125,0.0,0.6657758416263161,1.0,0.5,0.125,0.125,0.833,0.833,0.25,0.75,1.0,0.33299999999999996,0.833,0.0,0.16699999999999998,0.833,1.0,1.0,0.0
132,509.0,61.0,0.12,1.0,0.9,0.1,0.68,0.22,0.05,0.46,0.33,0.16,0.0,0.54,0.28,0.16,0.23,6.88,6.79,4.78,0.233,0.2,0.083,0.16699999999999998,0.133,0.075,0.75,0.29600000000000004,0.48100000000000004,0.131,0.24600000000000002,0.87,0.696,0.565,0.737,1.0,0.682,0.955,0.261,0.391,0.8420000000000001,0.9570000000000001,0.9129999999999999,0.0
133,515.0,80.0,0.16,1.0,0.82,0.06,0.49,0.44,0.05,0.38,0.28,0.27,0.03,1.15,0.23,0.04,0.05,6.6,5.99,4.15,0.4,0.342,0.266,0.127,0.24100000000000002,0.099,0.6,0.141,0.266,0.063,0.25,0.892,0.857,0.7140000000000001,0.722,0.889,0.486,0.895,0.21100000000000002,0.368,0.758,0.895,0.711,0.0
134,328.0,60.0,0.18,0.85,0.88,0.07,0.56,0.37,0.09,0.35,0.41,0.14,0.02,0.6,0.1,0.18190535099412253,0.07,6.7,6.63,4.97,0.276,0.21100000000000002,0.193,0.035,0.08800000000000001,0.08900000000000001,0.6,0.39299999999999996,0.29100000000000004,0.033,0.11699999999999999,0.955,0.87,0.909,0.462,0.813,0.625,0.833,0.136,0.273,0.75,0.708,0.696,0.017
135,186.0,48.0,0.26,0.92,0.91,0.02,0.8,0.18,0.13,0.52,0.26,0.07,0.02,0.19,0.83,1.0610514404902993,0.5712403558030219,6.83,6.64,4.22,0.174,0.28600000000000003,0.214,0.16699999999999998,0.16699999999999998,0.05,0.5,0.05,0.435,0.083,0.188,0.826,0.684,0.762,0.267,0.75,0.22699999999999998,0.7829999999999999,0.182,0.364,0.522,0.636,0.478,0.022000000000000002
136,0.0,80.0,0.9032945664936118,0.95,0.61,0.14,0.69,0.18,0.16,0.3,0.38,0.16,0.01,0.3,0.26,0.01,0.2,6.69,5.83,3.01,0.25,0.462,0.215,0.33799999999999997,0.33799999999999997,0.16699999999999998,0.818,0.16899999999999998,0.23800000000000002,0.138,0.313,0.86,0.8909999999999999,0.889,0.433,0.789,0.449,0.8370000000000001,0.313,0.33299999999999996,0.7140000000000001,0.92,0.633,0.10400000000000001
